,X,grid_id,species,distance_bin,n,ID,lat,lon,ele,grid_name,date,start_time,TOD,observers,hab_main
200,200,G106.5,Siberian stonechat,10.25m,1,37,18.36312401,74.70183698,575.753052,G106,25-12-22,8:14,morning,"TB, RC",grass
201,201,G106.5,Ashy prinia,10.25m,1,37,18.36312401,74.70183698,575.753052,G106,25-12-22,8:14,morning,"TB, RC",grass
202,202,G106.5,Purple sunbird,10.25m,1,37,18.36312401,74.70183698,575.753052,G106,25-12-22,8:14,morning,"TB, RC",grass
203,203,G106.5,Red vented bulbul,25.50m,3,37,18.36312401,74.70183698,575.753052,G106,25-12-22,8:14,morning,"TB, RC",grass
204,204,G106.5,Pied bushchat,50.100m,1,37,18.36312401,74.70183698,575.753052,G106,25-12-22,8:14,morning,"TB, RC",grass
205,205,G106.5,Yellow eyed babbler,25.50m,1,37,18.36312401,74.70183698,575.753052,G106,25-12-22,8:14,morning,"TB, RC",grass
206,206,G106.6,Indian robin,10.25m,1,38,18.36587898,74.70220403,540.414185,G106,25-12-22,8:30,morning,"TB, RC",mixed
207,207,G106.6,Indian robin,25.50m,1,38,18.36587898,74.70220403,540.414185,G106,25-12-22,8:30,morning,"TB, RC",mixed
208,208,G106.6,Jungle babbler,25.50m,2,38,18.36587898,74.70220403,540.414185,G106,25-12-22,8:30,morning,"TB, RC",mixed
209,209,G106.6,Ashy crowned sparrow lark,25.50m,1,38,18.36587898,74.70220403,540.414185,G106,25-12-22,8:30,morning,"TB, RC",mixed
210,210,G106.6,Red vented bulbul,50.100m,2,38,18.36587898,74.70220403,540.414185,G106,25-12-22,8:30,morning,"TB, RC",mixed
211,211,G106.7,Pied bushchat,50.100m,2,39,18.36950398,74.69997,530.045471,G106,25-12-22,8:50,morning,"TB, RC",mixed
212,212,G106.7,Siberian stonechat,50.100m,2,39,18.36950398,74.69997,530.045471,G106,25-12-22,8:50,morning,"TB, RC",mixed
213,213,G106.7,Long tailed shrike,50.100m,1,39,18.36950398,74.69997,530.045471,G106,25-12-22,8:50,morning,"TB, RC",mixed
214,214,G106.7,Yellow wagtail,50.100m,2,39,18.36950398,74.69997,530.045471,G106,25-12-22,8:50,morning,"TB, RC",mixed
215,215,G106.7,Red vented bulbul,100.200m,3,39,18.36950398,74.69997,530.045471,G106,25-12-22,8:50,morning,"TB, RC",mixed
216,216,G106.7,Green bee eater,50.100m,1,39,18.36950398,74.69997,530.045471,G106,25-12-22,8:50,morning,"TB, RC",mixed
217,217,G106.8,Rosy starling,50.100m,2,40,18.37132202,74.69717396,532.565002,G106,25-12-22,9:05,morning,"TB, RC",mixed
218,218,G106.8,Long tailed shrike,50.100m,1,40,18.37132202,74.69717396,532.565002,G106,25-12-22,9:05,morning,"TB, RC",mixed
219,219,G106.8,Jungle babbler,50.100m,1,40,18.37132202,74.69717396,532.565002,G106,25-12-22,9:05,morning,"TB, RC",mixed
220,220,G106.8,Indian robin,25.50m,1,40,18.37132202,74.69717396,532.565002,G106,25-12-22,9:05,morning,"TB, RC",mixed
221,221,G106.8,Green bee eater,25.50m,5,40,18.37132202,74.69717396,532.565002,G106,25-12-22,9:05,morning,"TB, RC",mixed
222,222,G106.8,Ashy prinia,10.25m,1,40,18.37132202,74.69717396,532.565002,G106,25-12-22,9:05,morning,"TB, RC",mixed
223,223,G106.8,Brahminy starling,25.50m,4,40,18.37132202,74.69717396,532.565002,G106,25-12-22,9:05,morning,"TB, RC",mixed
224,224,G106.9,Siberian stonechat,25.50m,2,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
225,225,G106.9,Pied bushchat,25.50m,1,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
226,226,G106.9,Long tailed shrike,50.100m,1,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
227,227,G106.9,Red wattled lapwing,50.100m,6,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
228,228,G106.9,Indian silverbill,25.50m,20,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
229,229,G106.9,Red vented bulbul,25.50m,1,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
230,230,G106.9,Scaly breasted Munia,25.50m,2,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
231,231,G106.9,Indian robin,50.100m,1,41,18.35481998,74.68621798,583.809937,G106,25-12-22,9:45,morning,"TB, RC",mixed
232,232,G110.1,Blyth's reed warbler,25.50m,1,42,18.33371803,74.72939098,508.53186,G110,25-12-22,7:03,morning,"AL, AS",mixed
233,233,G110.1,Syke's lark,25.50m,1,42,18.33371803,74.72939098,508.53186,G110,25-12-22,7:03,morning,"AL, AS",mixed
234,234,G110.1,Common myna,100.200m,10,42,18.33371803,74.72939098,508.53186,G110,25-12-22,7:03,morning,"AL, AS",mixed
235,235,G110.1,Pied bushchat,100.200m,1,42,18.33371803,74.72939098,508.53186,G110,25-12-22,7:03,morning,"AL, AS",mixed
236,236,G110.1,Black drongo,25.50m,2,42,18.33371803,74.72939098,508.53186,G110,25-12-22,7:03,morning,"AL, AS",mixed
237,237,G110.10,Short eared owl,10.25m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
238,238,G110.10,Yellow eyed babbler,25.50m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
239,239,G110.10,Paddyfield pipit,50.100m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
240,240,G110.10,Long tailed shrike,50.100m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
241,241,G110.10,Plain prinia,50.100m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
242,242,G110.10,Black drongo,100.200m,3,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
243,243,G110.10,Green bee eater,100.200m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
244,244,G110.10,Laughing dove,50.100m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
245,245,G110.10,Black headed bunting,5.10m,1,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
246,246,G110.10,Scaly breasted Munia,25.50m,2,43,18.35516497,74.72176898,569.472839,G110,25-12-22,7:18,morning,"AL, AS",grass
247,247,G110.2,Red vented bulbul,10.25m,2,44,18.33279401,74.73230503,509.75766,G110,25-12-22,7:31,morning,"AL, AS",cropland
248,248,G110.2,Red vented bulbul,100.200m,3,44,18.33279401,74.73230503,509.75766,G110,25-12-22,7:31,morning,"AL, AS",cropland
249,249,G110.2,Black drongo,100.200m,1,44,18.33279401,74.73230503,509.75766,G110,25-12-22,7:31,morning,"AL, AS",cropland
250,250,G110.2,Pied bushchat,10.25m,2,44,18.33279401,74.73230503,509.75766,G110,25-12-22,7:31,morning,"AL, AS",cropland
251,251,G110.2,Pied bushchat,50.100m,1,44,18.33279401,74.73230503,509.75766,G110,25-12-22,7:31,morning,"AL, AS",cropland
252,252,G110.2,Blyth's reed warbler,25.50m,1,44,18.33279401,74.73230503,509.75766,G110,25-12-22,7:31,morning,"AL, AS",cropland
253,253,G110.3,Laughing dove,10.25m,1,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
254,254,G110.3,Laughing dove,50.100m,6,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
255,255,G110.3,Red vented bulbul,25.50m,5,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
256,256,G110.3,House sparrow,10.25m,5,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
257,257,G110.3,House sparrow,25.50m,3,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
258,258,G110.3,Common myna,25.50m,2,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
259,259,G110.3,Pied bushchat,50.100m,1,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
260,260,G110.3,Indian robin,25.50m,1,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
261,261,G110.3,Black drongo,50.100m,1,45,18.33336398,74.73596902,510.26712,G110,25-12-22,7:50,morning,"AL, AS",cropland
262,262,G110.4,Black drongo,100.200m,1,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
263,263,G110.4,Bay backed shrike ,50.100m,1,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
264,264,G110.4,Bay backed shrike ,100.200m,1,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
265,265,G110.4,Green bee eater,100.200m,1,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
266,266,G110.4,Indian silverbill,100.200m,3,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
267,267,G110.4,Laughing dove,100.200m,1,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
268,268,G110.4,Brahminy starling,50.100m,1,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
269,269,G110.4,Grey wagtail,50.100m,2,46,18.33749802,74.73310601,513.715088,G110,25-12-22,8:11,morning,"AL, AS",cropland
270,270,G110.5,Yellow wattled lapwing,50.100m,2,47,18.34472297,74.72945603,534.09967,G110,25-12-22,8:30,morning,"AL, AS",mixed
271,271,G110.5,Indian bushlark,25.50m,1,47,18.34472297,74.72945603,534.09967,G110,25-12-22,8:30,morning,"AL, AS",mixed
272,272,G110.5,Indian robin,10.25m,2,47,18.34472297,74.72945603,534.09967,G110,25-12-22,8:30,morning,"AL, AS",mixed
273,273,G110.6,Black drongo,50.100m,1,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
274,274,G110.6,Bay backed shrike ,25.50m,1,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
275,275,G110.6,Red vented bulbul,50.100m,1,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
276,276,G110.6,Indian robin,25.50m,2,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
277,277,G110.6,Plain prinia,25.50m,1,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
278,278,G110.6,Jungle babbler,50.100m,1,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
279,279,G110.6,Green bee eater,25.50m,1,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
280,280,G110.6,Eurasian collared dove,50.100m,1,48,18.34562201,74.72668204,565.192688,G110,25-12-22,8:46,morning,"AL, AS",grass
281,281,G110.7,Black drongo,10.25m,1,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
282,282,G110.7,Eurasian collared dove,25.50m,1,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
283,283,G110.7,Eurasian collared dove,50.100m,1,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
284,284,G110.7,Jungle babbler,25.50m,1,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
285,285,G110.7,Black headed bunting,25.50m,20,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
286,286,G110.7,Green bee eater,50.100m,3,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
287,287,G110.7,Pied bushchat,10.25m,2,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
288,288,G110.7,Pied bushchat,25.50m,1,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
289,289,G110.7,Purple sunbird,50.100m,1,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
290,290,G110.7,Red vented bulbul,50.100m,2,49,18.34801404,74.72510104,565.457031,G110,25-12-22,9:03,morning,"AL, AS",grass
291,291,G110.8,Black drongo,25.50m,2,50,18.350639,74.72402799,567.471313,G110,25-12-22,9:20,morning,"AL, AS",grass
292,292,G110.8,Black drongo,50.100m,1,50,18.350639,74.72402799,567.471313,G110,25-12-22,9:20,morning,"AL, AS",grass
293,293,G110.8,Long tailed shrike,25.50m,1,50,18.350639,74.72402799,567.471313,G110,25-12-22,9:20,morning,"AL, AS",grass
294,294,G110.8,Paddyfield pipit,50.100m,1,50,18.350639,74.72402799,567.471313,G110,25-12-22,9:20,morning,"AL, AS",grass
295,295,G110.8,Bay backed shrike ,50.100m,2,50,18.350639,74.72402799,567.471313,G110,25-12-22,9:20,morning,"AL, AS",grass
296,296,G110.8,Laughing dove,25.50m,1,50,18.350639,74.72402799,567.471313,G110,25-12-22,9:20,morning,"AL, AS",grass
297,297,G110.9,Black drongo,50.100m,1,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
298,298,G110.9,Long tailed shrike,25.50m,1,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
299,299,G110.9,Green bee eater,10.25m,1,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
300,300,G110.9,Green bee eater,50.100m,1,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
301,301,G110.9,Plum headed parakeet,100.200m,2,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
302,302,G110.9,Barn swallow,50.100m,4,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
303,303,G110.9,Blyth's reed warbler,25.50m,1,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
304,304,G110.9,Siberian stonechat,100.200m,1,51,18.35351399,74.72443602,568.216003,G110,25-12-22,9:38,morning,"AL, AS",mixed
305,305,G112.1,Grey wagtail,25.50m,2,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
306,306,G112.1,Common kestrel,50.100m,1,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
307,307,G112.1,Red vented bulbul,50.100m,2,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
308,308,G112.1,Red wattled lapwing,25.50m,2,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
309,309,G112.1,Pied bushchat,10.25m,1,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
310,310,G112.1,Pied bushchat,25.50m,1,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
311,311,G112.1,Indian white eye,10.25m,2,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
312,312,G112.1,Siberian stonechat,50.100m,1,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
313,313,G112.1,Yellow wagtail,25.50m,2,52,18.12385102,74.72428598,502.487274,G112,24-12-22,8:04,morning,"TB, RC",mixed
314,314,G112.2,Indian robin,25.50m,3,53,18.126307,74.725785,529.450378,G112,24-12-22,8:14,morning,"TB, RC",mixed
315,315,G112.2,Red avadavat,5.10m,1,53,18.126307,74.725785,529.450378,G112,24-12-22,8:14,morning,"TB, RC",mixed
316,316,G112.2,Ashy prinia,10.25m,1,53,18.126307,74.725785,529.450378,G112,24-12-22,8:14,morning,"TB, RC",mixed
317,317,G112.2,Indian silverbill,10.25m,3,53,18.126307,74.725785,529.450378,G112,24-12-22,8:14,morning,"TB, RC",mixed
318,318,G112.2,Siberian stonechat,25.50m,1,53,18.126307,74.725785,529.450378,G112,24-12-22,8:14,morning,"TB, RC",mixed
319,319,G112.2,Green bee eater,10.25m,1,53,18.126307,74.725785,529.450378,G112,24-12-22,8:14,morning,"TB, RC",mixed
320,320,G112.2,Paddyfield pipit,25.50m,1,53,18.126307,74.725785,529.450378,G112,24-12-22,8:14,morning,"TB, RC",mixed
321,321,G112.3,Indian robin,50.100m,1,54,18.12777702,74.72821802,537.479431,G112,24-12-22,8:30,morning,"TB, RC",mixed
322,322,G112.3,Green bee eater,50.100m,1,54,18.12777702,74.72821802,537.479431,G112,24-12-22,8:30,morning,"TB, RC",mixed
323,323,G112.3,Brahminy starling,50.100m,1,54,18.12777702,74.72821802,537.479431,G112,24-12-22,8:30,morning,"TB, RC",mixed
324,324,G112.3,Grey babbler,100.200m,1,54,18.12777702,74.72821802,537.479431,G112,24-12-22,8:30,morning,"TB, RC",mixed
325,325,G112.3,Laughing dove,100.200m,2,54,18.12777702,74.72821802,537.479431,G112,24-12-22,8:30,morning,"TB, RC",mixed
326,326,G112.4,Indian silverbill,25.50m,10,55,18.12559202,74.73016899,537.42572,G112,24-12-22,8:45,morning,"TB, RC",mixed
327,327,G112.4,Purple sunbird,25.50m,1,55,18.12559202,74.73016899,537.42572,G112,24-12-22,8:45,morning,"TB, RC",mixed
328,328,G112.4,Ashy prinia,10.25m,2,55,18.12559202,74.73016899,537.42572,G112,24-12-22,8:45,morning,"TB, RC",mixed
329,329,G112.4,Red vented bulbul,10.25m,1,55,18.12559202,74.73016899,537.42572,G112,24-12-22,8:45,morning,"TB, RC",mixed
330,330,G112.4,Indian white eye,10.25m,1,55,18.12559202,74.73016899,537.42572,G112,24-12-22,8:45,morning,"TB, RC",mixed
331,331,G112.5,Zitting cisticola,25.50m,7,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
332,332,G112.5,Red vented bulbul,25.50m,1,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
333,333,G112.5,Siberian stonechat,25.50m,1,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
334,334,G112.5,Pied bushchat,50.100m,1,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
335,335,G112.5,Indian white eye,50.100m,1,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
336,336,G112.5,Long tailed shrike,50.100m,1,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
337,337,G112.5,Brahminy kite,100.200m,1,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
338,338,G112.5,Baya weaver,50.100m,2,56,18.125314,74.72170402,552.262817,G112,24-12-22,9:14,morning,"TB, RC",mixed
339,339,G112.6,Pied bushchat,25.50m,1,57,18.122539,74.72107898,553.062256,G112,24-12-22,9:25,morning,"TB, RC",mixed
340,340,G112.6,Red vented bulbul,25.50m,1,57,18.122539,74.72107898,553.062256,G112,24-12-22,9:25,morning,"TB, RC",mixed
341,341,G112.6,Red vented bulbul,50.100m,1,57,18.122539,74.72107898,553.062256,G112,24-12-22,9:25,morning,"TB, RC",mixed
342,342,G112.6,Indian silverbill,5.10m,2,57,18.122539,74.72107898,553.062256,G112,24-12-22,9:25,morning,"TB, RC",mixed
343,343,G112.6,Indian robin,25.50m,1,57,18.122539,74.72107898,553.062256,G112,24-12-22,9:25,morning,"TB, RC",mixed
344,344,G112.6,Bay backed shrike ,50.100m,1,57,18.122539,74.72107898,553.062256,G112,24-12-22,9:25,morning,"TB, RC",mixed
345,345,G113.1,Brahminy starling,25.50m,3,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
346,346,G113.1,Brahminy starling,50.100m,14,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
347,347,G113.1,Green bee eater,50.100m,3,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
348,348,G113.1,Laughing dove,50.100m,3,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
349,349,G113.1,Red vented bulbul,25.50m,2,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
350,350,G113.1,Scaly breasted Munia,25.50m,1,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
351,351,G113.1,Common myna,50.100m,2,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
352,352,G113.1,Cattle egret,25.50m,6,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
353,353,G113.1,House sparrow,50.100m,3,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
354,354,G113.1,Indian silverbill,10.25m,1,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
355,355,G113.1,Indian robin,10.25m,2,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
356,356,G113.1,Siberian stonechat,25.50m,1,58,18.18904102,74.76116703,555.720581,G113,25-12-22,7:11,morning,"MJ, HP",cropland
357,357,G113.2,Greater coucal,25.50m,1,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
358,358,G113.2,Siberian stonechat,25.50m,1,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
359,359,G113.2,Siberian stonechat,50.100m,1,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
360,360,G113.2,Brahminy starling,100.200m,2,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
361,361,G113.2,Black drongo,50.100m,1,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
362,362,G113.2,Red vented bulbul,25.50m,1,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
363,363,G113.2,Red vented bulbul,50.100m,2,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
364,364,G113.2,Red vented bulbul,100.200m,1,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
365,365,G113.2,Red avadavat,50.100m,4,59,18.18640198,74.75839899,557.110229,G113,25-12-22,7:45,morning,"MJ, HP",cropland
366,366,G113.3,Barn swallow,50.100m,2,60,18.18380903,74.75695202,557.073425,G113,25-12-22,8:08,morning,"MJ, HP",cropland
367,367,G113.3,Pied bushchat,100.200m,2,60,18.18380903,74.75695202,557.073425,G113,25-12-22,8:08,morning,"MJ, HP",cropland
368,368,G113.3,Siberian stonechat,100.200m,1,60,18.18380903,74.75695202,557.073425,G113,25-12-22,8:08,morning,"MJ, HP",cropland
369,369,G113.3,Laughing dove,50.100m,2,60,18.18380903,74.75695202,557.073425,G113,25-12-22,8:08,morning,"MJ, HP",cropland
370,370,G113.3,Ashy prinia,50.100m,1,60,18.18380903,74.75695202,557.073425,G113,25-12-22,8:08,morning,"MJ, HP",cropland
371,371,G113.4,Rosy starling,25.50m,4,61,18.19854903,74.75654801,546.790771,G113,25-12-22,8:40,morning,"MJ, HP",cropland
372,372,G113.4,Bay backed shrike ,25.50m,1,61,18.19854903,74.75654801,546.790771,G113,25-12-22,8:40,morning,"MJ, HP",cropland
373,373,G113.4,Bay backed shrike ,50.100m,1,61,18.19854903,74.75654801,546.790771,G113,25-12-22,8:40,morning,"MJ, HP",cropland
374,374,G113.4,Pied bushchat,25.50m,1,61,18.19854903,74.75654801,546.790771,G113,25-12-22,8:40,morning,"MJ, HP",cropland
